backend,cumulative_percent_ms,error,granularity,layer_name,max_ms,mean_ms,min_ms,model,percent_total_ms,rank,runtime,samples,status,std_ms
onnxruntime,99.995816,,onnx_node,Mul:/features/features.4/block/block.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,184,onnxrt_cuda,3,ok,0.0
onnxruntime,99.879981,,onnx_node,Mul:/features/features.4/block/block.2/Mul_kernel_time,0.14,0.066633,0.062,mobilenetv3_small,0.002285,77,onnxrt_cuda,60,ok,0.009688
onnxruntime,99.99585,,onnx_node,Conv:/features/features.4/block/block.3/block.3.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,185,onnxrt_cuda,1,ok,0.0
onnxruntime,99.695172,,onnx_node,Conv:/features/features.4/block/block.3/block.3.0/Conv_kernel_time,24.306,0.559067,0.149,mobilenetv3_small,0.019174,49,onnxrt_cuda,60,ok,3.091598
onnxruntime,99.995884,,onnx_node,Conv:/features/features.4/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,186,onnxrt_cuda,1,ok,0.0
onnxruntime,99.995919,,onnx_node,Conv:/features/features.5/block/block.0/block.0.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,187,onnxrt_cuda,2,ok,0.0
onnxruntime,99.160438,,onnx_node,Conv:/features/features.5/block/block.0/block.0.0/Conv_kernel_time,27.387,0.60805,0.147,mobilenetv3_small,0.020854,22,onnxrt_cuda,60,ok,3.486333
onnxruntime,99.995953,,onnx_node,Conv:/features/features.5/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,188,onnxrt_cuda,1,ok,0.0
onnxruntime,99.994041,,onnx_node,HardSigmoid:/features/features.5/block/block.0/block.0.2/HardSigmoid_fence_before,0.002,0.002,0.002,mobilenetv3_small,6.9e-05,136,onnxrt_cuda,1,ok,0.0
onnxruntime,99.886808,,onnx_node,HardSigmoid:/features/features.5/block/block.0/block.0.2/HardSigmoid_kernel_time,0.242,0.066133,0.06,mobilenetv3_small,0.002268,80,onnxrt_cuda,60,ok,0.023316
onnxruntime,99.995987,,onnx_node,Mul:/features/features.5/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,189,onnxrt_cuda,6,ok,0.0
onnxruntime,99.913279,,onnx_node,Mul:/features/features.5/block/block.0/block.0.2/Mul_kernel_time,0.149,0.063567,0.057,mobilenetv3_small,0.00218,92,onnxrt_cuda,60,ok,0.011857
onnxruntime,98.464459,,onnx_node,Conv:/features/features.5/block/block.1/block.1.0/Conv_kernel_time,228.064,3.934533,0.131,mobilenetv3_small,0.134941,8,onnxrt_cuda,60,ok,29.179171
onnxruntime,99.996022,,onnx_node,Conv:/features/features.5/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,190,onnxrt_cuda,1,ok,0.0
onnxruntime,99.994109,,onnx_node,HardSigmoid:/features/features.5/block/block.1/block.1.2/HardSigmoid_fence_before,0.002,0.002,0.002,mobilenetv3_small,6.9e-05,137,onnxrt_cuda,1,ok,0.0
onnxruntime,99.964307,,onnx_node,HardSigmoid:/features/features.5/block/block.1/block.1.2/HardSigmoid_kernel_time,0.171,0.05965,0.055,mobilenetv3_small,0.002046,116,onnxrt_cuda,60,ok,0.014932
onnxruntime,99.996056,,onnx_node,Mul:/features/features.5/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,191,onnxrt_cuda,3,ok,0.0
onnxruntime,99.992351,,onnx_node,Mul:/features/features.5/block/block.1/block.1.2/Mul_kernel_time,0.091,0.05765,0.053,mobilenetv3_small,0.001977,130,onnxrt_cuda,60,ok,0.005618
onnxruntime,99.99609,,onnx_node,GlobalAveragePool:/features/features.5/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,192,onnxrt_cuda,41,ok,0.0
onnxruntime,99.846489,,onnx_node,GlobalAveragePool:/features/features.5/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.267,0.072883,0.064,mobilenetv3_small,0.0025,63,onnxrt_cuda,60,ok,0.026123
onnxruntime,99.996124,,onnx_node,FusedConv:/features/features.5/block/block.2/fc1/Conv_/features/features.5/block/block.2/activation/Relu_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,193,onnxrt_cuda,12,ok,0.0
onnxruntime,99.599162,,onnx_node,FusedConv:/features/features.5/block/block.2/fc1/Conv_/features/features.5/block/block.2/activation/Relu_kernel_time,23.323,0.56145,0.147,mobilenetv3_small,0.019256,44,onnxrt_cuda,60,ok,2.963334
onnxruntime,99.996159,,onnx_node,FusedConv:/features/features.5/block/block.2/fc1/Conv_/features/features.5/block/block.2/activation/Relu_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,194,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996193,,onnx_node,Conv:/features/features.5/block/block.2/fc2/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,195,onnxrt_cuda,3,ok,0.0
onnxruntime,99.751979,,onnx_node,Conv:/features/features.5/block/block.2/fc2/Conv_kernel_time,23.26,0.54625,0.152,mobilenetv3_small,0.018734,52,onnxrt_cuda,60,ok,2.957094
onnxruntime,99.996227,,onnx_node,Conv:/features/features.5/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,196,onnxrt_cuda,1,ok,0.0
onnxruntime,99.994611,,onnx_node,HardSigmoid:/features/features.5/block/block.2/scale_activation/HardSigmoid_fence_before,0.002,0.001091,0.001,mobilenetv3_small,3.7e-05,149,onnxrt_cuda,11,ok,0.000287
onnxruntime,99.891294,,onnx_node,HardSigmoid:/features/features.5/block/block.2/scale_activation/HardSigmoid_kernel_time,0.229,0.06485,0.057,mobilenetv3_small,0.002224,82,onnxrt_cuda,60,ok,0.021678
onnxruntime,99.996262,,onnx_node,Mul:/features/features.5/block/block.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,197,onnxrt_cuda,8,ok,0.0
onnxruntime,99.902325,,onnx_node,Mul:/features/features.5/block/block.2/Mul_kernel_time,0.14,0.064167,0.059,mobilenetv3_small,0.002201,87,onnxrt_cuda,60,ok,0.010354
onnxruntime,99.996296,,onnx_node,Conv:/features/features.5/block/block.3/block.3.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,198,onnxrt_cuda,1,ok,0.0
onnxruntime,99.304267,,onnx_node,Conv:/features/features.5/block/block.3/block.3.0/Conv_kernel_time,26.323,0.58985,0.149,mobilenetv3_small,0.02023,29,onnxrt_cuda,60,ok,3.350174
onnxruntime,99.99633,,onnx_node,Conv:/features/features.5/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,199,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996365,,onnx_node,Add:/features/features.5/Add_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,200,onnxrt_cuda,21,ok,0.0
onnxruntime,99.861208,,onnx_node,Add:/features/features.5/Add_kernel_time,0.25,0.070717,0.065,mobilenetv3_small,0.002425,69,onnxrt_cuda,60,ok,0.023424
onnxruntime,99.118715,,onnx_node,Conv:/features/features.6/block/block.0/block.0.0/Conv_kernel_time,27.389,0.609,0.149,mobilenetv3_small,0.020887,20,onnxrt_cuda,60,ok,3.486466
onnxruntime,99.996399,,onnx_node,Conv:/features/features.6/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,201,onnxrt_cuda,2,ok,0.0
onnxruntime,99.994212,,onnx_node,HardSigmoid:/features/features.6/block/block.0/block.0.2/HardSigmoid_fence_before,0.002,0.0015,0.001,mobilenetv3_small,5.1e-05,139,onnxrt_cuda,2,ok,0.0005
onnxruntime,99.88907,,onnx_node,HardSigmoid:/features/features.6/block/block.0/block.0.2/HardSigmoid_kernel_time,0.229,0.065967,0.056,mobilenetv3_small,0.002262,81,onnxrt_cuda,60,ok,0.022228
onnxruntime,99.996433,,onnx_node,Mul:/features/features.6/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,202,onnxrt_cuda,2,ok,0.0
onnxruntime,99.893508,,onnx_node,Mul:/features/features.6/block/block.0/block.0.2/Mul_kernel_time,0.145,0.064533,0.058,mobilenetv3_small,0.002213,83,onnxrt_cuda,60,ok,0.014754
onnxruntime,99.996467,,onnx_node,Conv:/features/features.6/block/block.1/block.1.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,203,onnxrt_cuda,3,ok,0.0
onnxruntime,98.581582,,onnx_node,Conv:/features/features.6/block/block.1/block.1.0/Conv_kernel_time,196.798,3.415,0.13,mobilenetv3_small,0.117123,9,onnxrt_cuda,60,ok,25.176324
onnxruntime,99.996502,,onnx_node,Conv:/features/features.6/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,204,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996536,,onnx_node,HardSigmoid:/features/features.6/block/block.1/block.1.2/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,205,onnxrt_cuda,1,ok,0.0
onnxruntime,99.972421,,onnx_node,HardSigmoid:/features/features.6/block/block.1/block.1.2/HardSigmoid_kernel_time,0.109,0.05885,0.054,mobilenetv3_small,0.002018,120,onnxrt_cuda,60,ok,0.008453
onnxruntime,99.99657,,onnx_node,Mul:/features/features.6/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,206,onnxrt_cuda,2,ok,0.0
onnxruntime,99.986418,,onnx_node,Mul:/features/features.6/block/block.1/block.1.2/Mul_kernel_time,0.103,0.05785,0.053,mobilenetv3_small,0.001984,127,onnxrt_cuda,60,ok,0.007461
onnxruntime,99.996605,,onnx_node,GlobalAveragePool:/features/features.6/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,207,onnxrt_cuda,16,ok,0.0
onnxruntime,99.866033,,onnx_node,GlobalAveragePool:/features/features.6/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.112,0.070317,0.064,mobilenetv3_small,0.002412,71,onnxrt_cuda,60,ok,0.006939
onnxruntime,99.994647,,onnx_node,FusedConv:/features/features.6/block/block.2/fc1/Conv_/features/features.6/block/block.2/activation/Relu_fence_before,0.002,0.001067,0.001,mobilenetv3_small,3.7e-05,150,onnxrt_cuda,15,ok,0.000249
onnxruntime,99.579907,,onnx_node,FusedConv:/features/features.6/block/block.2/fc1/Conv_/features/features.6/block/block.2/activation/Relu_kernel_time,23.18,0.56325,0.151,mobilenetv3_small,0.019318,43,onnxrt_cuda,60,ok,2.944553
onnxruntime,99.996639,,onnx_node,FusedConv:/features/features.6/block/block.2/fc1/Conv_/features/features.6/block/block.2/activation/Relu_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,208,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996673,,onnx_node,Conv:/features/features.6/block/block.2/fc2/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,209,onnxrt_cuda,2,ok,0.0
onnxruntime,99.788974,,onnx_node,Conv:/features/features.6/block/block.2/fc2/Conv_kernel_time,22.798,0.53625,0.149,mobilenetv3_small,0.018392,54,onnxrt_cuda,60,ok,2.898253
onnxruntime,99.996708,,onnx_node,Conv:/features/features.6/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,210,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996742,,onnx_node,HardSigmoid:/features/features.6/block/block.2/scale_activation/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,211,onnxrt_cuda,6,ok,0.0
onnxruntime,99.915458,,onnx_node,HardSigmoid:/features/features.6/block/block.2/scale_activation/HardSigmoid_kernel_time,0.111,0.06355,0.059,mobilenetv3_small,0.00218,93,onnxrt_cuda,60,ok,0.00739
onnxruntime,99.996776,,onnx_node,HardSigmoid:/features/features.6/block/block.2/scale_activation/HardSigmoid_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,212,onnxrt_cuda,1,ok,0.0
onnxruntime,99.99681,,onnx_node,Mul:/features/features.6/block/block.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,213,onnxrt_cuda,6,ok,0.0
onnxruntime,99.897923,,onnx_node,Mul:/features/features.6/block/block.2/Mul_kernel_time,0.1,0.064233,0.06,mobilenetv3_small,0.002203,85,onnxrt_cuda,60,ok,0.00642
onnxruntime,99.996845,,onnx_node,Conv:/features/features.6/block/block.3/block.3.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,214,onnxrt_cuda,3,ok,0.0
onnxruntime,99.364623,,onnx_node,Conv:/features/features.6/block/block.3/block.3.0/Conv_kernel_time,26.011,0.5844,0.146,mobilenetv3_small,0.020043,32,onnxrt_cuda,60,ok,3.310275
onnxruntime,99.996879,,onnx_node,Conv:/features/features.6/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,215,onnxrt_cuda,1,ok,0.0
onnxruntime,99.996913,,onnx_node,Add:/features/features.6/Add_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,216,onnxrt_cuda,4,ok,0.0
onnxruntime,99.877695,,onnx_node,Add:/features/features.6/Add_kernel_time,0.12,0.066717,0.062,mobilenetv3_small,0.002288,76,onnxrt_cuda,60,ok,0.007864
onnxruntime,99.560589,,onnx_node,Conv:/features/features.7/block/block.0/block.0.0/Conv_kernel_time,24.842,0.5637,0.146,mobilenetv3_small,0.019333,42,onnxrt_cuda,60,ok,3.160769
onnxruntime,99.996948,,onnx_node,HardSigmoid:/features/features.7/block/block.0/block.0.2/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,217,onnxrt_cuda,2,ok,0.0
onnxruntime,99.930622,,onnx_node,HardSigmoid:/features/features.7/block/block.0/block.0.2/HardSigmoid_kernel_time,0.184,0.063033,0.058,mobilenetv3_small,0.002162,100,onnxrt_cuda,60,ok,0.01591
onnxruntime,99.996982,,onnx_node,Mul:/features/features.7/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,218,onnxrt_cuda,1,ok,0.0
onnxruntime,99.943476,,onnx_node,Mul:/features/features.7/block/block.0/block.0.2/Mul_kernel_time,0.117,0.06195,0.057,mobilenetv3_small,0.002125,106,onnxrt_cuda,60,ok,0.007843
onnxruntime,98.868087,,onnx_node,Conv:/features/features.7/block/block.1/block.1.0/Conv_kernel_time,109.394,1.95655,0.13,mobilenetv3_small,0.067103,13,onnxrt_cuda,60,ok,13.987166
onnxruntime,99.997016,,onnx_node,Conv:/features/features.7/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,219,onnxrt_cuda,1,ok,0.0
onnxruntime,99.99705,,onnx_node,HardSigmoid:/features/features.7/block/block.1/block.1.2/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,220,onnxrt_cuda,2,ok,0.0
onnxruntime,99.980438,,onnx_node,HardSigmoid:/features/features.7/block/block.1/block.1.2/HardSigmoid_kernel_time,0.109,0.058317,0.054,mobilenetv3_small,0.002,124,onnxrt_cuda,60,ok,0.006874
onnxruntime,99.997085,,onnx_node,Mul:/features/features.7/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,221,onnxrt_cuda,1,ok,0.0
onnxruntime,99.951898,,onnx_node,Mul:/features/features.7/block/block.1/block.1.2/Mul_kernel_time,0.094,0.060783,0.056,mobilenetv3_small,0.002085,110,onnxrt_cuda,60,ok,0.005047
onnxruntime,99.997119,,onnx_node,GlobalAveragePool:/features/features.7/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,222,onnxrt_cuda,7,ok,0.0
onnxruntime,99.851436,,onnx_node,GlobalAveragePool:/features/features.7/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.125,0.0721,0.066,mobilenetv3_small,0.002473,65,onnxrt_cuda,60,ok,0.007687
onnxruntime,99.997153,,onnx_node,FusedConv:/features/features.7/block/block.2/fc1/Conv_/features/features.7/block/block.2/activation/Relu_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,223,onnxrt_cuda,8,ok,0.0
onnxruntime,99.656805,,onnx_node,FusedConv:/features/features.7/block/block.2/fc1/Conv_/features/features.7/block/block.2/activation/Relu_kernel_time,23.746,0.560067,0.145,mobilenetv3_small,0.019208,47,onnxrt_cuda,60,ok,3.01858
onnxruntime,99.997188,,onnx_node,FusedConv:/features/features.7/block/block.2/fc1/Conv_/features/features.7/block/block.2/activation/Relu_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,224,onnxrt_cuda,1,ok,0.0
onnxruntime,99.993853,,onnx_node,Conv:/features/features.7/block/block.2/fc2/Conv_fence_before,0.032,0.0072,0.001,mobilenetv3_small,0.000247,134,onnxrt_cuda,5,ok,0.0124
onnxruntime,99.733245,,onnx_node,Conv:/features/features.7/block/block.2/fc2/Conv_kernel_time,24.01,0.55425,0.148,mobilenetv3_small,0.019009,51,onnxrt_cuda,60,ok,3.053692
onnxruntime,99.997222,,onnx_node,Conv:/features/features.7/block/block.2/fc2/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,225,onnxrt_cuda,1,ok,0.0
onnxruntime,99.9943,,onnx_node,HardSigmoid:/features/features.7/block/block.2/scale_activation/HardSigmoid_fence_before,0.002,0.00125,0.001,mobilenetv3_small,4.3e-05,141,onnxrt_cuda,4,ok,0.000433
onnxruntime,99.939223,,onnx_node,HardSigmoid:/features/features.7/block/block.2/scale_activation/HardSigmoid_kernel_time,0.116,0.062433,0.056,mobilenetv3_small,0.002141,104,onnxrt_cuda,60,ok,0.007385
onnxruntime,99.997256,,onnx_node,Mul:/features/features.7/block/block.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,226,onnxrt_cuda,2,ok,0.0
onnxruntime,99.919798,,onnx_node,Mul:/features/features.7/block/block.2/Mul_kernel_time,0.105,0.0632,0.059,mobilenetv3_small,0.002168,95,onnxrt_cuda,60,ok,0.005753
onnxruntime,99.997291,,onnx_node,Conv:/features/features.7/block/block.3/block.3.0/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,227,onnxrt_cuda,1,ok,0.0
onnxruntime,99.541256,,onnx_node,Conv:/features/features.7/block/block.3/block.3.0/Conv_kernel_time,24.618,0.5639,0.15,mobilenetv3_small,0.01934,41,onnxrt_cuda,60,ok,3.131582
onnxruntime,99.997325,,onnx_node,Conv:/features/features.7/block/block.3/block.3.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,228,onnxrt_cuda,1,ok,0.0
onnxruntime,99.444041,,onnx_node,Conv:/features/features.8/block/block.0/block.0.0/Conv_kernel_time,25.596,0.5754,0.146,mobilenetv3_small,0.019734,36,onnxrt_cuda,60,ok,3.257408
onnxruntime,99.997359,,onnx_node,Conv:/features/features.8/block/block.0/block.0.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,229,onnxrt_cuda,1,ok,0.0
onnxruntime,99.997393,,onnx_node,HardSigmoid:/features/features.8/block/block.0/block.0.2/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,230,onnxrt_cuda,1,ok,0.0
onnxruntime,99.924131,,onnx_node,HardSigmoid:/features/features.8/block/block.0/block.0.2/HardSigmoid_kernel_time,0.125,0.06315,0.059,mobilenetv3_small,0.002166,97,onnxrt_cuda,60,ok,0.008955
onnxruntime,99.997428,,onnx_node,Mul:/features/features.8/block/block.0/block.0.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,231,onnxrt_cuda,1,ok,0.0
onnxruntime,99.949813,,onnx_node,Mul:/features/features.8/block/block.0/block.0.2/Mul_kernel_time,0.095,0.061383,0.057,mobilenetv3_small,0.002105,109,onnxrt_cuda,60,ok,0.005657
onnxruntime,98.658315,,onnx_node,Conv:/features/features.8/block/block.1/block.1.0/Conv_kernel_time,126.279,2.23735,0.13,mobilenetv3_small,0.076733,10,onnxrt_cuda,60,ok,16.148849
onnxruntime,99.997462,,onnx_node,Conv:/features/features.8/block/block.1/block.1.0/Conv_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,232,onnxrt_cuda,1,ok,0.0
onnxruntime,99.997496,,onnx_node,HardSigmoid:/features/features.8/block/block.1/block.1.2/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,233,onnxrt_cuda,4,ok,0.0
onnxruntime,99.984433,,onnx_node,HardSigmoid:/features/features.8/block/block.1/block.1.2/HardSigmoid_kernel_time,0.114,0.058183,0.055,mobilenetv3_small,0.001995,126,onnxrt_cuda,60,ok,0.00746
onnxruntime,99.997531,,onnx_node,Mul:/features/features.8/block/block.1/block.1.2/Mul_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,234,onnxrt_cuda,1,ok,0.0
onnxruntime,99.978438,,onnx_node,Mul:/features/features.8/block/block.1/block.1.2/Mul_kernel_time,0.091,0.05835,0.054,mobilenetv3_small,0.002001,123,onnxrt_cuda,60,ok,0.00517
onnxruntime,99.997565,,onnx_node,GlobalAveragePool:/features/features.8/block/block.2/avgpool/GlobalAveragePool_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,235,onnxrt_cuda,22,ok,0.0
onnxruntime,99.853902,,onnx_node,GlobalAveragePool:/features/features.8/block/block.2/avgpool/GlobalAveragePool_kernel_time,0.13,0.071917,0.068,mobilenetv3_small,0.002467,66,onnxrt_cuda,60,ok,0.007851
onnxruntime,99.997599,,onnx_node,FusedConv:/features/features.8/block/block.2/fc1/Conv_/features/features.8/block/block.2/activation/Relu_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,236,onnxrt_cuda,10,ok,0.0
onnxruntime,99.521916,,onnx_node,FusedConv:/features/features.8/block/block.2/fc1/Conv_/features/features.8/block/block.2/activation/Relu_kernel_time,24.463,0.564,0.141,mobilenetv3_small,0.019343,40,onnxrt_cuda,60,ok,3.111408
onnxruntime,99.997634,,onnx_node,FusedConv:/features/features.8/block/block.2/fc1/Conv_/features/features.8/block/block.2/activation/Relu_fence_after,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,237,onnxrt_cuda,1,ok,0.0
onnxruntime,99.997668,,onnx_node,Conv:/features/features.8/block/block.2/fc2/Conv_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,238,onnxrt_cuda,1,ok,0.0
onnxruntime,99.502573,,onnx_node,Conv:/features/features.8/block/block.2/fc2/Conv_kernel_time,24.681,0.564833,0.148,mobilenetv3_small,0.019372,39,onnxrt_cuda,60,ok,3.139662
onnxruntime,99.997702,,onnx_node,HardSigmoid:/features/features.8/block/block.2/scale_activation/HardSigmoid_fence_before,0.001,0.001,0.001,mobilenetv3_small,3.4e-05,239,onnxrt_cuda,3,ok,0.0
onnxruntime,99.937082,,onnx_node,HardSigmoid:/features/features.8/block/block.2/scale_activation/HardSigmoid_kernel_time,0.109,0.062683,0.058,mobilenetv3_small,0.00215,103,onnxrt_cuda,60,ok,0.006939
